Source;Target;Weight;Year
Sappa, A.D.;Vintimilla, B.X.;14;2015
Quelal, R.;Mendoza, L.E.;1;2019
Quelal, R.;Villavicencio, M.;2;2018
Mendoza, L.E.;Villavicencio, M.;2;2018
Arana, R.C.;Mena, L.;1;2019
Arana, R.C.;Montes, H.;1;2019
Arana, R.C.;Cajo, R.;1;2019
Mena, L.;Montes, H.;1;2019
Mena, L.;Cajo, R.;1;2019
Montes, H.;Cajo, R.;1;2019
Arévalo-Avecillas, D.;Padilla-Lozano, C.;1;2019
Arévalo-Avecillas, D.;Pino, R.;1;2019
Arévalo-Avecillas, D.;Cevallos, H.;1;2019
Padilla-Lozano, C.;Pino, R.;1;2019
Padilla-Lozano, C.;Cevallos, H.;1;2019
Pino, R.;Cevallos, H.;1;2019
Recalde, L.;Mendieta, J.;1;2019
Recalde, L.;Boratto, L.;1;2019
Recalde, L.;Vaca, C.;1;2019
Recalde, L.;Baquerizo, G.;1;2019
Mendieta, J.;Boratto, L.;1;2019
Mendieta, J.;Vaca, C.;3;2016
Mendieta, J.;Baquerizo, G.;2;2017
Boratto, L.;Vaca, C.;1;2019
Boratto, L.;Baquerizo, G.;1;2019
Vaca, C.;Baquerizo, G.;4;2016
Macarini, L.A.;Lemos dos Santos, H.;1;2019
Macarini, L.A.;Cechinel, C.;1;2019
Macarini, L.A.;Alonso, G.E.;1;2019
Macarini, L.A.;Díaz, P.;1;2019
Lemos dos Santos, H.;Cechinel, C.;1;2019
Lemos dos Santos, H.;Alonso, G.E.;1;2019
Lemos dos Santos, H.;Díaz, P.;1;2019
Cechinel, C.;Alonso, G.E.;3;2018
Cechinel, C.;Díaz, P.;1;2019
Alonso, G.E.;Díaz, P.;1;2019
Cajo, R.;Mac, T.T.;1;2019
Cajo, R.;Plaza, D.;1;2019
Cajo, R.;De Keyser, R.;1;2019
Cajo, R.;Ionescu, C.;1;2019
Mac, T.T.;Plaza, D.;1;2019
Mac, T.T.;De Keyser, R.;1;2019
Mac, T.T.;Ionescu, C.;1;2019
Plaza, D.;De Keyser, R.;1;2019
Plaza, D.;Ionescu, C.;1;2019
De Keyser, R.;Ionescu, C.;1;2019
Rottondi, C.;Verticale, G.;1;2019
Rottondi, C.;Fraternali, P.;1;2019
Rottondi, C.;Hidasi, B.;1;2019
Rottondi, C.;Vaca Ruiz, C.K.;1;2019
Verticale, G.;Fraternali, P.;1;2019
Verticale, G.;Hidasi, B.;1;2019
Verticale, G.;Vaca Ruiz, C.K.;1;2019
Fraternali, P.;Hidasi, B.;1;2019
Fraternali, P.;Vaca Ruiz, C.K.;1;2019
Hidasi, B.;Vaca Ruiz, C.K.;1;2019
Ferrin, A.;Larrea, J.;1;2018
Ferrin, A.;Realpe, M.;1;2018
Ferrin, A.;Ochoa, D.;1;2018
Larrea, J.;Realpe, M.;1;2018
Larrea, J.;Ochoa, D.;1;2018
Realpe, M.;Ochoa, D.;1;2018
Campana, F.;Dominguez, F.;2;2018
Mendieta, M.;Panchana, F.;1;2018
Mendieta, M.;Andrade, B.;1;2018
Mendieta, M.;Vintimilla, B.;1;2018
Mendieta, M.;Romero, D.;2;2018
Panchana, F.;Andrade, B.;1;2018
Panchana, F.;Vintimilla, B.;1;2018
Panchana, F.;Romero, D.;1;2018
Andrade, B.;Vintimilla, B.;1;2018
Andrade, B.;Romero, D.;1;2018
Vintimilla, B.;Romero, D.;1;2018
Martinez, C.;Eras, L.;1;2018
Martinez, C.;Dominguez, F.;1;2018
Eras, L.;Dominguez, F.;1;2018
Alcivar-Molina, E.;Hurel, J.;1;2018
Alcivar-Molina, E.;Teran, E.;1;2018
Alcivar-Molina, E.;Ponguillo, R.;1;2018
Alcivar-Molina, E.;Loayza, F.R.;1;2018
Hurel, J.;Teran, E.;1;2018
Hurel, J.;Ponguillo, R.;1;2018
Hurel, J.;Loayza, F.R.;1;2018
Teran, E.;Ponguillo, R.;1;2018
Teran, E.;Loayza, F.R.;1;2018
Ponguillo, R.;Loayza, F.R.;1;2018
Loayza, F.R.;Sola-Mora, J.;1;2018
Loayza, F.R.;Castro-Valladares, L.;1;2018
Loayza, F.R.;Nunez-Idrovo, L.;1;2018
Loayza, F.R.;Mora, H.;1;2018
Sola-Mora, J.;Castro-Valladares, L.;1;2018
Sola-Mora, J.;Nunez-Idrovo, L.;1;2018
Sola-Mora, J.;Mora, H.;1;2018
Castro-Valladares, L.;Nunez-Idrovo, L.;1;2018
Castro-Valladares, L.;Mora, H.;1;2018
Nunez-Idrovo, L.;Mora, H.;1;2018
Vaca-Urbano, F.;Alvarez-Alvarado, M.S.;3;2017
Vaca-Urbano, F.;Cordova-Villagomez, J.;1;2018
Vaca-Urbano, F.;Recalde, A.;2;2018
Vaca-Urbano, F.;Blazquez, F.;1;2018
Alvarez-Alvarado, M.S.;Cordova-Villagomez, J.;1;2018
Alvarez-Alvarado, M.S.;Recalde, A.;2;2018
Alvarez-Alvarado, M.S.;Blazquez, F.;1;2018
Cordova-Villagomez, J.;Recalde, A.;1;2018
Cordova-Villagomez, J.;Blazquez, F.;1;2018
Recalde, A.;Blazquez, F.;1;2018
Recalde, A.;Endara, I.;2;2018
Recalde, A.;Torres, J.;1;2018
Endara, I.;Torres, J.;1;2018
Endara, I.;Alvarez-Alvarado, M.S.;1;2018
Endara, I.;Vaca-Urbano, F.;1;2018
Torres, J.;Alvarez-Alvarado, M.S.;1;2018
Torres, J.;Vaca-Urbano, F.;1;2018
Cipriano, D.;Rengifo, J.;1;2018
Cipriano, D.;Aller, J.M.;1;2018
Rengifo, J.;Aller, J.M.;2;2018
Rengifo, J.;Romero, J.;1;2018
Romero, J.;Aller, J.M.;1;2018
Asanza, V.;Pelaez, E.;4;2016
Asanza, V.;Loayza, F.;3;2018
Asanza, V.;Diaz, J.;1;2018
Asanza, V.;Valarezo, E.;1;2018
Pelaez, E.;Loayza, F.;3;2018
Pelaez, E.;Diaz, J.;1;2018
Pelaez, E.;Valarezo, E.;1;2018
Loayza, F.;Diaz, J.;1;2018
Loayza, F.;Valarezo, E.;1;2018
Diaz, J.;Valarezo, E.;1;2018
Suarez, P.L.;Sappa, A.D.;6;2017
Suarez, P.L.;Vintimilla, B.X.;6;2017
Suarez, P.L.;Hammoud, R.I.;2;2018
Sappa, A.D.;Hammoud, R.I.;2;2018
Vintimilla, B.X.;Hammoud, R.I.;2;2018
Villegas, P.;Mena, L.;1;2018
Villegas, P.;Constantine, A.;1;2018
Villegas, P.;Villalba, R.;1;2018
Villegas, P.;Ochoa, D.;1;2018
Mena, L.;Constantine, A.;1;2018
Mena, L.;Villalba, R.;1;2018
Mena, L.;Ochoa, D.;1;2018
Constantine, A.;Villalba, R.;1;2018
Constantine, A.;Ochoa, D.;1;2018
Villalba, R.;Ochoa, D.;1;2018
Baidal, C.S.;Salazar, D.S.;1;2018
Baidal, C.S.;Padilla, V.S.;1;2018
Baidal, C.S.;Estrada, R.L.;1;2018
Baidal, C.S.;Arreaga, N.X.;1;2018
Salazar, D.S.;Padilla, V.S.;1;2018
Salazar, D.S.;Estrada, R.L.;1;2018
Salazar, D.S.;Arreaga, N.X.;1;2018
Padilla, V.S.;Estrada, R.L.;1;2018
Padilla, V.S.;Arreaga, N.X.;2;2018
Estrada, R.L.;Arreaga, N.X.;1;2018
Velásquez, W.;Chalen, M.;2;2018
Velásquez, W.;Salvachúa, J.;3;2018
Chalen, M.;Salvachúa, J.;1;2018
Liao, W.;Zhao, Y.;1;2018
Liao, W.;Rugel, G.M.V.;1;2018
Liao, W.;Philips, W.;2;2017
Ochoa, D.;Zhao, Y.;1;2018
Ochoa, D.;Rugel, G.M.V.;1;2018
Ochoa, D.;Philips, W.;2;2017
Zhao, Y.;Rugel, G.M.V.;1;2018
Zhao, Y.;Philips, W.;1;2018
Rugel, G.M.V.;Philips, W.;1;2018
Dye, M.;Kumar, N.;1;2018
Dye, M.;Schlesinger, A.;1;2018
Dye, M.;Pal, J.;1;2018
Dye, M.;Gray, M.L.;1;2018
Kumar, N.;Schlesinger, A.;1;2018
Kumar, N.;Pal, J.;1;2018
Kumar, N.;Gray, M.L.;1;2018
Schlesinger, A.;Pal, J.;1;2018
Schlesinger, A.;Gray, M.L.;1;2018
Pal, J.;Gray, M.L.;1;2018
Lucas, P.;Loayza, K.;2;2018
Lucas, P.;Peláez, E.;3;2015
Loayza, K.;Peláez, E.;1;2018
Castro, S.J.;Jácome, L.;1;2018
Castro, S.J.;Concha, A.G.;1;2018
Castro, S.J.;Miño, M.F.;1;2018
Castro, S.J.;De Lourdes Pilay, M.;1;2018
Jácome, L.;Concha, A.G.;1;2018
Jácome, L.;Miño, M.F.;1;2018
Jácome, L.;De Lourdes Pilay, M.;1;2018
Concha, A.G.;Miño, M.F.;1;2018
Concha, A.G.;De Lourdes Pilay, M.;1;2018
Miño, M.F.;De Lourdes Pilay, M.;1;2018
Cordova-Garcia, J.;Xie, D.-L.;1;2018
Cordova-Garcia, J.;Wang, X.;2;2018
Xie, D.-L.;Wang, X.;1;2018
Cordova Estrella, R.;Marin-Garcia, I.;1;2018
Cordova Estrella, R.;Munoz-Arcentales, J.A.;1;2018
Cordova Estrella, R.;Asanza, V.;1;2018
Cordova Estrella, R.;Velasquez Vargas, W.A.;1;2018
Marin-Garcia, I.;Munoz-Arcentales, J.A.;1;2018
Marin-Garcia, I.;Asanza, V.;1;2018
Marin-Garcia, I.;Velasquez Vargas, W.A.;1;2018
Munoz-Arcentales, J.A.;Asanza, V.;1;2018
Munoz-Arcentales, J.A.;Velasquez Vargas, W.A.;1;2018
Asanza, V.;Velasquez Vargas, W.A.;1;2018
MacArini, L.A.;Cechinel, C.;1;2018
MacArini, L.A.;Dos Santos, H.L.;1;2018
MacArini, L.A.;Alonso, G.E.;1;2018
MacArini, L.A.;Casas, A.P.;1;2018
Cechinel, C.;Dos Santos, H.L.;3;2017
Cechinel, C.;Casas, A.P.;1;2018
Dos Santos, H.L.;Alonso, G.E.;2;2018
Dos Santos, H.L.;Casas, A.P.;1;2018
Alonso, G.E.;Casas, A.P.;1;2018
Jurado-Verdu, C.;Guerra, V.;2;2018
Jurado-Verdu, C.;Rabadan, J.;2;2018
Jurado-Verdu, C.;Perez-Jimenez, R.;2;2018
Jurado-Verdu, C.;Chavez-Burbano, P.;2;2018
Guerra, V.;Rabadan, J.;4;2016
Guerra, V.;Perez-Jimenez, R.;4;2016
Guerra, V.;Chavez-Burbano, P.;3;2018
Rabadan, J.;Perez-Jimenez, R.;4;2016
Rabadan, J.;Chavez-Burbano, P.;3;2018
Perez-Jimenez, R.;Chavez-Burbano, P.;4;2015
Boza, E.F.;Villavicencio, M.;3;2017
Boza, E.F.;Quimba, S.;2;2018
Abad, C.L.;Villavicencio, M.;2;2018
Abad, C.L.;Quimba, S.;2;2018
Villavicencio, M.;Quimba, S.;3;2018
Luzardo, G.;Aelterman, J.;2;2017
Luzardo, G.;Luong, H.;2;2017
Luzardo, G.;Ochoa, D.;2;2017
Luzardo, G.;Rousseaux, S.;1;2018
Aelterman, J.;Luong, H.;2;2017
Aelterman, J.;Ochoa, D.;2;2017
Aelterman, J.;Rousseaux, S.;1;2018
Luong, H.;Ochoa, D.;2;2017
Luong, H.;Rousseaux, S.;1;2018
Ochoa, D.;Rousseaux, S.;1;2018
Velasquez, W.;Alvarez-Alvarado, M.S.;1;2018
Velasquez, W.;Salvachua, J.;2;2018
Alvarez-Alvarado, M.S.;Salvachua, J.;1;2018
Gonzalez, A.;Velasquez, W.;1;2018
Velasquez, W.;Munoz-Arcentales, A.;2;2018
Velasquez, W.;Rodriguez, J.S.;1;2018
Munoz-Arcentales, A.;Rodriguez, J.S.;1;2018
Caio, R.;Copot, C.;1;2018
Caio, R.;Ionescu, C.M.;1;2018
Caio, R.;De Kevser, R.;1;2018
Caio, R.;Plaza, D.;1;2018
Copot, C.;Ionescu, C.M.;1;2018
Copot, C.;De Kevser, R.;1;2018
Copot, C.;Plaza, D.;1;2018
Ionescu, C.M.;De Kevser, R.;1;2018
Ionescu, C.M.;Plaza, D.;1;2018
De Kevser, R.;Plaza, D.;1;2018
Lucas, P.;Vaca, D.;1;2018
Lucas, P.;Dominguez, F.;1;2018
Lucas, P.;Ochoa, X.;1;2018
Vaca, D.;Dominguez, F.;1;2018
Vaca, D.;Ochoa, X.;1;2018
Dominguez, F.;Ochoa, X.;2;2018
Oviedo, I.D.;Altamirano, C.A.;1;2018
Oviedo, I.D.;Millan, M.E.;1;2018
Oviedo, I.D.;Arreaga, N.X.;1;2018
Oviedo, I.D.;Padilla, V.S.;1;2018
Altamirano, C.A.;Millan, M.E.;1;2018
Altamirano, C.A.;Arreaga, N.X.;1;2018
Altamirano, C.A.;Padilla, V.S.;1;2018
Millan, M.E.;Arreaga, N.X.;1;2018
Millan, M.E.;Padilla, V.S.;1;2018
Soria, X.;Sappa, A.D.;3;2017
Charco, J.L.;Vintimilla, B.X.;1;2018
Charco, J.L.;Sappa, A.D.;1;2018
Quelal, R.E.;Villavicencio, M.;1;2018
Quelal, R.E.;Mendoza, L.E.;1;2018
Wong-Villacres, M.;Kumar, A.;1;2018
Kumar, A.;Vishwanath, A.;1;2018
Kumar, A.;DiSalvo, B.;1;2018
Kumar, A.;Kumar, N.;1;2018
Vishwanath, A.;DiSalvo, B.;1;2018
Castillo, G.;Layedra, F.;1;2018
Castillo, G.;Guaranda, M.-B.;1;2018
Castillo, G.;Lara, P.;1;2018
Castillo, G.;Vaca, C.;2;2017
Layedra, F.;Guaranda, M.-B.;1;2018
Layedra, F.;Lara, P.;1;2018
Guaranda, M.-B.;Lara, P.;1;2018
Guaranda, M.-B.;Vaca, C.;1;2018
Lara, P.;Vaca, C.;1;2018
Kuffo, L.;Vaca, C.;1;2018
Kuffo, L.;Izquierdo, E.;1;2018
Kuffo, L.;Bustamante, J.C.;1;2018
Fiallos, A.;Fiallos, C.;1;2018
Fiallos, A.;Figueroa, S.;1;2018
Jimenes, K.;Fiallos, C.;1;2018
Jimenes, K.;Figueroa, S.;1;2018
Fiallos, C.;Figueroa, S.;1;2018
Alomari, A.;April, A.;1;2018
Alomari, A.;Monsalve, C.;1;2018
Alomari, A.;Gawanmeh, A.;1;2018
April, A.;Monsalve, C.;2;2015
April, A.;Gawanmeh, A.;1;2018
Monsalve, C.;Gawanmeh, A.;1;2018
Evans, H.I.;Wong-Villacres, M.;1;2018
Evans, H.I.;Castro, D.;1;2018
Evans, H.I.;Dye, M.;1;2018
Evans, H.I.;Bruckman, A.;1;2018
Wong-Villacres, M.;Castro, D.;1;2018
Wong-Villacres, M.;Dye, M.;1;2018
Wong-Villacres, M.;Bruckman, A.;1;2018
Castro, D.;Dye, M.;1;2018
Castro, D.;Bruckman, A.;1;2018
Dye, M.;Bruckman, A.;1;2018
Abad, C.L.;Eyk, E.V.;1;2018
Boza, E.F.;Eyk, E.V.;1;2018
Van Eyk, E.;Iosup, A.;1;2018
Van Eyk, E.;Abad, C.L.;1;2018
Van Eyk, E.;Grohmann, J.;1;2018
Van Eyk, E.;Eismann, S.;1;2018
Iosup, A.;Grohmann, J.;1;2018
Iosup, A.;Eismann, S.;1;2018
Abad, C.L.;Grohmann, J.;1;2018
Abad, C.L.;Eismann, S.;1;2018
Grohmann, J.;Eismann, S.;1;2018
Bonilla, R.I.;Abad, C.L.;1;2018
Carrillo, G.E.;Abad, C.L.;1;2018
Bonilla, R.I.;Crow, J.J.;1;2018
Bonilla, R.I.;Basantes, L.S.;1;2018
Bonilla, R.I.;Cruz, L.G.;1;2018
Crow, J.J.;Basantes, L.S.;1;2018
Crow, J.J.;Cruz, L.G.;1;2018
Basantes, L.S.;Cruz, L.G.;1;2018
Soria, X.;Akbarinia, A.;1;2018
Sappa, A.D.;Akbarinia, A.;1;2018
Ochoa, X.;Domínguez, F.;3;2015
Ochoa, X.;Guamán, B.;2;2018
Ochoa, X.;Falcones, G.;1;2018
Ochoa, X.;Castells, J.;2;2018
Domínguez, F.;Guamán, B.;1;2018
Domínguez, F.;Falcones, G.;1;2018
Domínguez, F.;Castells, J.;1;2018
Guamán, B.;Falcones, G.;1;2018
Guamán, B.;Castells, J.;2;2018
Falcones, G.;Castells, J.;3;2017
Echeverria, V.;Granda, R.;2;2017
Echeverria, V.;Conati, C.;1;2018
Martinez-Maldonado, R.;Granda, R.;1;2018
Martinez-Maldonado, R.;Conati, C.;1;2018
Granda, R.;Conati, C.;1;2018
Granda, R.;Shum, S.B.;1;2018
Conati, C.;Shum, S.B.;1;2018
Shum, S.B.;Ferguson, R.;1;2018
Shum, S.B.;Merceron, A.;1;2018
Shum, S.B.;Ochoa, X.;1;2018
Ferguson, R.;Merceron, A.;1;2018
Ferguson, R.;Ochoa, X.;1;2018
Merceron, A.;Ochoa, X.;1;2018
Phatak, S.S.;Freigoun, M.T.;1;2018
Phatak, S.S.;Martín, C.A.;1;2018
Phatak, S.S.;Klasnja, P.;1;2018
Phatak, S.S.;Hekler, E.B.;2;2018
Freigoun, M.T.;Martín, C.A.;1;2018
Freigoun, M.T.;Klasnja, P.;1;2018
Freigoun, M.T.;Hekler, E.B.;1;2018
Martín, C.A.;Klasnja, P.;1;2018
Martín, C.A.;Hekler, E.B.;3;2016
Klasnja, P.;Hekler, E.B.;1;2018
Velásquez, W.;Munoz-Arcentales, A.;3;2018
Velásquez, W.;Chalén, T.M.;1;2018
Munoz-Arcentales, A.;Chalén, T.M.;1;2018
Munoz-Arcentales, A.;Salvachúa, J.;2;2018
Chalén, T.M.;Salvachúa, J.;1;2018
Munoz-Arcentales, A.;Montoya, A.;1;2018
Munoz-Arcentales, A.;Chalen, M.;1;2018
Montoya, A.;Chalen, M.;1;2018
Montoya, A.;Velásquez, W.;1;2018
Velasquez, W.;Yanez, W.;1;2018
Munoz-Arcentales, A.;Yanez, W.;1;2018
Munoz-Arcentales, A.;Salvachua, J.;1;2018
Yanez, W.;Salvachua, J.;1;2018
Mendieta, M.;Martin, C.A.;1;2018
Mendieta, M.;Abad, C.L.;1;2018
Martin, C.A.;Abad, C.L.;1;2018
Campana, F.;Pinargote, A.;1;2018
Campana, F.;Pelaez, E.;1;2018
Pinargote, A.;Dominguez, F.;1;2018
Pinargote, A.;Pelaez, E.;1;2018
Dominguez, F.;Pelaez, E.;1;2018
Recalde, A.;Quimis, M.;1;2018
Recalde, A.;Romero, C.;1;2018
Endara, I.;Quimis, M.;1;2018
Endara, I.;Romero, C.;1;2018
Quimis, M.;Romero, C.;1;2018
Torres, J.;Ochoa, A.;1;2018
Torres, J.;Jimenez, A.;2;2017
Torres, J.;Pelaez, E.;1;2018
Torres, J.;Ochoa, X.;2;2017
Ochoa, A.;Jimenez, A.;1;2018
Ochoa, A.;Pelaez, E.;1;2018
Ochoa, A.;Ochoa, X.;1;2018
Jimenez, A.;Pelaez, E.;1;2018
Jimenez, A.;Ochoa, X.;2;2017
Pelaez, E.;Ochoa, X.;1;2018
Castro, S.J.;Boza, E.F.;1;2018
Castro, S.J.;Abad, C.L.;1;2018
Loayza, K.;Pelaez, E.;1;2018
Lucas, P.;Pelaez, E.;1;2018
Jurado, D.;Maya, R.;1;2018
Jurado, D.;Dominguez, F.;1;2018
Jurado, D.;Ochoa, X.;1;2018
Maya, R.;Dominguez, F.;1;2018
Maya, R.;Ochoa, X.;1;2018
Boza, E.F.;Plaza, J.A.;1;2018
Abad, C.L.;Plaza, J.A.;1;2018
Villavicencio, M.;Plaza, J.A.;1;2018
Quimba, S.;Plaza, J.A.;1;2018
Asanza, V.;Martin, C.A.;1;2018
Asanza, V.;Eslambolchilar, P.;1;2018
Asanza, V.;Cajo, R.;1;2018
Asanza, V.;Salazar, C.;1;2018
Martin, C.A.;Eslambolchilar, P.;1;2018
Martin, C.A.;Cajo, R.;1;2018
Martin, C.A.;Salazar, C.;1;2018
Eslambolchilar, P.;Cajo, R.;1;2018
Eslambolchilar, P.;Salazar, C.;1;2018
Cajo, R.;Salazar, C.;1;2018
Cajo, R.;Godoy, C.;1;2018
Cajo, R.;Romero, J.;1;2018
Cajo, R.;Bosquez, C.;1;2018
Cajo, R.;Huilcapi, V.;1;2018
Godoy, C.;Romero, J.;1;2018
Godoy, C.;Bosquez, C.;1;2018
Godoy, C.;Huilcapi, V.;1;2018
Romero, J.;Bosquez, C.;1;2018
Romero, J.;Huilcapi, V.;1;2018
Bosquez, C.;Huilcapi, V.;1;2018
Valle, D.;Villavicencio, J.;1;2018
Valle, D.;Muñoz, L.;1;2018
Valle, D.;Molina, M.;1;2018
Valle, D.;Ponguillo, R.;1;2018
